text,label
$GBDC: Golub Capital beats by $0.01 https://t.co/TOtzF4cD2E,1
"$CLR (+4.3% pre) Continental Resources suspends dividend amid coronavirus woes - Reuters

https://t.co/tqpAqQbJR1",1
"Restaurant Brands Int'l tops Q4 estimates, but company not ""clucking"" on all   
cylinders (QSR) https://t.co/wcig05Vmy3 $QSR",1
Steris declares $0.37 dividend,2
"Level of interest in $WORK
VWAP from the IPO https://t.co/hg90hnwESu",2
The Growth of Private Debt markets,2
"Trudeau ""Open"" To Handing Out Taxpayer-Funded Heroin To Vancouver Addicts https://t.co/1oxQPgvKmC",2
Is Chimerix Inc (CMRX) A Good Stock To Buy?,2
$DOCU broke out last week on heavy volume (69.89 std pivot) and closed the week at all-time high. Missed the classi… https://t.co/33zDI58AUd,1
Asian markets inch up ahead of U.S. jobs report https://t.co/tF3PZEFxc7,1
UPDATE 1-Venezuela opposition cuts deal to delay possible Citgo seizure,2
Fiat Chrysler's profit rises ahead of Peugeot merger,1
"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",1
Wall Street hits record high as trade hopes rise,1
Hellenic Exchanges : Transactions by National Bank of Greece (regulated information - Law ... #HellenicExchanges… https://t.co/BpeiSxTRq5,2
Tencent In Talks to Form Consortium for Universal Music Group Stake,2
$RUTH - Ruth's Hospitality Group (RUTH) Investor Presentation - Slideshow. Read more: https://t.co/GvQdcldSVo #economy #stockmarket #stocks,2
NXP Semi will resume buybacks,1
It's important to have a mix of long-term and short-term investments. Knowing what to expect from each will help yo… https://t.co/Qn7rC3I2MH,2
"Nasdaq touches intraday high of 8,545",1
"Nu Oil and Gas : Holdings in Company Nov 25, 2019 #NuOilandGas #Stock #MarketScreener https://t.co/GQy3Z5SU7e https://t.co/GX24VxqKsR",2
McDonald's settles class action lawsuit,1
Kudlow https://t.co/owfUNJQzrb,2
Collegium launches convertible debt offering; shares down 10%,0
Nissan's China sales fell 12% in January as coronavirus epidemic weighs,0
$ABBV - AbbVie Is The First Addition To The Motorhome Retirement 72T Portfolio. Read more and sign up for updates:… https://t.co/ElaxmrC8cS,2
"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i… https://t.co/JMpBxoahSh",1
SoftBank to Create Japan Internet Giant to Battle Global Rivals,2
"Fed's Mester, upbeat on outlook, say central bank can watch and wait on interest rates",1
"McDonald's could be the key to $1 billion in sales for Beyond Meat, UBS says https://t.co/Yszf0Gfz93 by @heidi_chung https://t.co/ToTuDKhmBI",1
"Musk suggests Tesla has 187,000 orders for Cybertruck - tweet #ElonMusk #baron #MarketScreener… https://t.co/cFon5dnm1m",1
Economics isn’t just about cold hard numbers: Gillian Tett argues why a more humanistic approach is long overdue https://t.co/BVFNpg3rYO,2
Mexican Economy Stagnated in Third Quarter #economy #MarketScreener https://t.co/tIiIpe0xGG https://t.co/GgsUtNYmc3,0
"The strike by about 3,200 Canadian conductors and railyard operators enters its 7th day https://t.co/evd7GQxQDr",0
Tesla's stock surges 8.8% to top the $800 level,1
"U.S. Xpress EPS beats by $0.04, beats on revenue",1
Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases https://t.co/elfM7nRACS,0
Growing investor interest in space,1
U.S. GDP Rose By $850 Billion In 2019 As U.S. National Debt Surged By $1.2 Trillion. Debt-To-GDP Ratio Hit 108%.... https://t.co/cmHgL0DSCf,2
"Monetary Policy Statement - March 24, 2020 (24.03.2020) #Stock #MarketScreener https://t.co/BkGvDXrRZL https://t.co/DaEOwqXxuI",2
"$ubio needs some attention .... super steep

https://t.co/1G9SmYAZZa",2
$WORK up over 7% big move today,1
$WDFC: WD-40 increases quarterly dividend to $0.67/share from $0.61/share https://t.co/lvVJiY3dyo,1
"$EE (+0.0% pre) El Paso Electric and IIF Move Towards Final Steps in Acquisition Process - CTFN

https://t.co/n6sVkgYTNE",1
"The ‘great rotation’ will arrive in 2020 and bring another strong year for stocks, JP Morgan says https://t.co/3Aw0ecaK9S",1
CrowdStrike reported better-than-expected fiscal Q3 2020 results yesterday. “We think of ourselves as beyond just a… https://t.co/MyPorIzYlG,1
"$UVXY - UVXY: Sell, And Sell Short. Read more and sign up for updates: https://t.co/UcrJxea8AC #investing #finance #trading",0
$PXGYF - PAX Global Technology: A No-Brainer Investment. Read more: https://t.co/K0St5t9tTc #business #markets #trading,1
Breakingviews - Fed's ultra-loose efforts will cast long shadow https://t.co/nktomiS4jW https://t.co/A5r5dgKIhX,0
Genpact beat estimates in Q4,1
“The support for Impeachment is not there. I think the Democrats will have to come up with a new game plan.” @jasoninthehouse @FoxNews,2
B2B software investor Osage seeks $135m for Fund V,2
"HK shares end at 1-week high on stimulus prospects, Alibaba boost",1
Invora™ Herbicide Receives EPA Federal Approval,1
"CN Rail Strike Begins in Threat to Canadian Oil, Grain Cargo",0
$CGC - Canopy Growth: Falling Apart During Leadership Void. Get more info on Seeking Alpha: https://t.co/xK2vMWA8zf… https://t.co/0RjRrtJ2RK,0
EL GRUPO IBERCHEM CIERRA EL AÑO CON LA COMPRA DE DOS COMPAÑÍAS DE AROMAS Y UN CRECIMIENTO DEL 19%,2
California department to reject Sezzle's application for lending license in state,0
The New Hampshire primaries are tomorrow and Democrats have been competing over independent voters. Pete Buttigie… https://t.co/ArKS7vfjpC,2
"S&P 500 turns negative, down less than a point, amid uncertainty over phase-one trade deal",0
"January jobs report isn't a 'breakout to the upside', economists say",0
Unilever Plunges 8% After Disappointing Guidance Update,0
"Airlines are facing their biggest ever peacetime crisis because of the coronavirus outbreak, and figures show that… https://t.co/7RwQ0lB0eE",0
Chain store sales fall back from recent pace,0
KAR Auction Services gains on M&A speculation,1
Credit Suisse Chairman Says He Has a Lot of Shareholder Support,2
Black Friday darker for some retail stocks than others,2
"Dow up 25 points, or 0.1%; Nasdaq up 22 points, or 0.3%",1
Sage Group to Sell Payments Business to Elavon for $300 Million,2
Is T. Rowe Price Institutional Africa&Mid-East (TRIAX) a Strong Mutual Fund Pick Right Now?,2
$PACD if it breaks 41c the move could be explosive. Under accumulation here.,1
Influential U.S. doctors group calls for ban on vaping products,0
Stock Market Update: Stock market slips to session lows,0
Indonesia's Jokowi Warns of Economic Calamity From Forest Fires,2
What career advice would you give to your younger self? We asked CEOs and other leaders at #neweconforum… https://t.co/kvZYiqejaF,2
"HP down 5% after Xerox bid rejection, counter offer hints",0
Oil Begins To Move Lower – Will Our Predictions Come True?,0
Cboe's Q4 results slide on lower market volatility,0
$MRNA - Why Moderna's Prospects Still Look Great. https://t.co/L9PbB1tZPA #business #trading #investing,1
U.S. deficit soars to $342 billion in two months https://t.co/7vmoZbPptk via @FoxBusiness https://t.co/wBdMuWnmmt,0
Aramco indicative share price up slightly to 37 riyals,1
Market Snapshot: Canadian crude oil is mainly exported to two regions in the United States #Stock #MarketScreener… https://t.co/OpUcd7ByDT,2
"Dow futures gain 57 points, or 0.2%; S&P 500 rises 4 points, or 0.1%",1
Oil Bankruptcies Are Reaching Worrying Levels,0
$ICPT: Intercept Pharma announces FDA acceptance of New Drug Application for obeticholic acid seeking accelerated... https://t.co/31L0KiSWEZ,1
"iMedia Brands EPS misses by $0.03, misses on revenue",0
Hong Kong's Politicized Economy,2
"Avoid These 3 Mutual Fund Misfires - November 25, 2019",2
Gold edges back from modest gains after data,0
"EUR/USD Mid-Session Technical Analysis for November 18, 2019",2
Added 50k shares $CHFS thanks for the pullback !!,1
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… https://t.co/SuhBWCcDjd",0
The Dow has rallied 6% today as investors react to early signs that lockdowns in the U.S. and Europe may be helping… https://t.co/W7UUwREpdJ,1
"$M (+0.2% pre) Macy's may have just signaled a dividend cut - Brian Sozzi

https://t.co/tDGkehqg9i",0
Piper on SaaS Lessons from 2008-2009 suggests SaaS billings growth might not bottom for six months after an economic shock,0
Credit Suisse CDS jump after CEO Thiam quits,1
Vans parent VF Corp. says China stores still open have seen 'significant' declines in retail traffic,0
Ericsson and Nokia climb after Barr suggests U.S. stake purchases,1
Tesla Cybertruck: 5 important questions about the polarizing EV https://t.co/71KKuvkr2q,2
$AIKI bouncing nicely.....,1
Tallgrass CEO Departs Amid Blackstone Take-Private Bid,2
"NIKE, Inc. Announces Strategic Distributor Partnerships In Brazil, Argentina, Chile and Uruguay",2
"Tesla's surge inspires fans to buy, skeptics to dig in, drives fear of missing out - Reuters",2
"T-Mobile names Mike Sievert as CEO effective May 1, 2020, replacing John Legere",2
"Bank of England Mark Carney is hanging up his hat. So what's next for the central bank leader?

@flacqua sits down… https://t.co/xxqMzXupmE",2
California sues Juul,0
Why pensions across the world are in crisis https://t.co/JJxAS7ufuD,0
Regional Management (NYSE:RM) Shareholders Have Enjoyed An Impressive 140% Share Price Gain,1
$PBR: Petrobras Brasileiro on new oil discovery in Campos Basin https://t.co/oBbU68VkXm,1
"Is CarMax, Inc.'s (NYSE:KMX) CEO Paid At A Competitive Rate?",2
$MCD $BYND - Sky-high projection on McDonald's P.L.T sales https://t.co/G9y6kNSm6A,2
"Ray Dalio says the global economy is heading for a ""great sag."" The billionaire investor says the world is dealing… https://t.co/SaSbdjPlIk",0
12 Technology Stocks Moving In Monday's Pre-Market Session,2
Amazon to create 500 new jobs in Florida as part of plans to open a fulfillment center in Auburndale,1
$COMDX: Natural gas inventory showed a draw of 115 bcf vs a 137 bcf draw last week https://t.co/MujjhgPyDZ,1
Baxter declares $0.22 dividend,2
Wall Street Hits Record Highs After Reports U.S. ‘Very Close’ To China Trade Deal As Deadline Looms,1
Fewer international students are coming to the United States. That's cost the US economy $11.8 billion and more tha… https://t.co/bvewZMLka7,0
Turkish Lira Slides Past 6 Per Dollar to an Eight-Month Low,0
Illinois risk seeing its credit rating cut to junk https://t.co/ZXGEAkBeeM,0
We got 3 pieces of good news about the U.S. economy on Wednesday: Morning Brief,1
"Era of ‘stratospheric profits’ for banks is over, Bradesco CE0 says https://t.co/aaPiYhQM8b",0
Elite Pharmaceuticals reports Q3 results,2
U.S. Retail Sales Miss Forecasts as Restaurants Decline,0
Citadel Dominates Multistrategy Peers With 3.4% Gain,1
Nike Warns Coronavirus Is Presuring Sales in China,0
$AMRH Increased position on this name after RS. All bad news are priced in IMHO and plenty of room to the upside.,1
Wall Street hovers near record levels; Boeing drags on Dow,2
"This $3B biotech has been a three-bagger since November, and it still has upside",1
Vladimir Putin says returning control of Ukraine’s eastern border to Ukrainian forces could lead to a genocide simi… https://t.co/3rEkTNWGQQ,2
$LMT - Lockheed Martin missile test goes off well https://t.co/gYVX1UzVqD,1
$GOOG $GOOGL - Google rivals want EU to investigate vacation rentals https://t.co/8nXAOxhcqG,2
$UMRX nice volume this morning. Confirming the possible short-term bottom.,1
"U.S. Hiring Strengthened in November, Fueling Expansion -- Update #economy #MarketScreener https://t.co/FeceVHW5ph https://t.co/pJFvqEaRrP",1
U.S. LNG producers fear more price drops as they await China buys under Phase 1 deal https://t.co/JFI0VN2QD3 https://t.co/dallBPbDVS,0
"Gold rises above $1,700 as bullion buyers hedge upbeat stock bets https://t.co/lSOF52tCJ6",1
Asian Shares Mostly Higher; Hang Seng Jumps on Stimulus Expectations,1
$SCANX: Mid cap notable movers of interest -- Immunomedics (IMMU) gains on ASCENT study updates https://t.co/5m3LIpso9b,1
How Bernie Sanders is helping Mike Bloomberg https://t.co/jaHUkNy3mZ by @rickjnewman https://t.co/C1Prk7PMsT,2
Strong demand for the small business relief program is “a really good sign for what the economy might look like 2-3… https://t.co/2QRCX5iuAJ,0
Bernstein turns bullish on VMware's valuation,1
"10:09 am $SPY 260.13 2,471 STOCKS ARE up from the OPEN vs 736 that are down from the open. $IWM 111.7",1
Here's Why Proteostasis Therapeutics Stock Plummeted Today,0
Nintendo Switch Shipments to Japan Delayed by Coronavirus,0
SK Telecom reports FY results,2
Kellogg Q4 reported sales $3.22 vs. $3.32 bln a year ago,0
"Divestment Will Lead To Loss Of Jobs, Says Concor  Employees Union",2
Coronavirus crisis spells trouble for many Egyptian breadwinners #economy #MarketScreener https://t.co/GZigTCrM87 https://t.co/quyVSpE3FJ,0
"$SPX When everybody thinks the world is coming to an end, this happens.... nice breakout :) eh eh eh https://t.co/H353NvoTJY",1
Apple plans event to honor apps and developers,2
"""Fade The Rip"": BofA Warns ""Bear Market Far From Over Unless We Escape A Recession""  https://t.co/Ia791Nmx1l",0
"Western Digital is ""flashing"" green, adding to the hope that the flash market  
is improving (WDC) https://t.co/9moaLxySqN $WDC",1
"Bloomberg Westminster: HS2, Full Speed Ahead?",2
The Norsk Hydro (OB:NHY) Share Price Is Down 21% So Some Shareholders Are Getting Worried,0
$OPK a great chart for technical traders..... Frost on the move !! https://t.co/EVpm3juHsb,1
The stricken Bank of Jinzhou will unload $21 billion of assets to the central bank for less than a third of theirÃ‚Â r… https://t.co/xGuCP9lBlH,2
Patterson-UTI Energy started at sell with $7 stock price target at Deutsche Bank,0
$AMGDF - Aston Martin revs higher again https://t.co/UrO6ZVkNgb,1
Stocks rose slightly on Friday but headed for their first weekly decline amid uncertainties around the U.S.-China t… https://t.co/sGXQfU6Okt,2
Trump: 'Exports would zoom' if Fed lowers rates,2
Coronavirus Task Force Declares Public Health Emergency https://t.co/lSodhOAQrj,0
Calgon Carbon Corporation Announces Global Price Increase for 2020  https://t.co/i7pooa6dWY,2
Wall Street slips from record highs after jobs report,0
Do Insiders Own Shares In LifeVantage Corporation (NASDAQ:LFVN)?,2
Athenex shares fall 19% in morning trading,0
Henkel : Withdraws 2020 View; 1Q Sales Were Hit by Virus  #Stock #MarketScreener https://t.co/aJ32Gf9E1R https://t.co/drsVsuphd1,0
There's a run on surgical masks despite no data' showing they prevent coronavirus https://t.co/834dHn3yzI by... https://t.co/uVDKaVea3q,2
The Fed took the lid off QE. Here's how the central bank has been responding to the coronavirus crisis… https://t.co/z51VeD10Tb,2
Oaktree Strategic Income declares $0.155 dividend,2
Highlight: Columbia Threadneedle Investments Senior Interest Rate and Currency Analyst Ed Al-Hussainy breaks down t... https://t.co/L0Q5Rfcnxk,2
Why Fiverr Stock Rose 11% in January,1
Do FDC's (NSE:FDC) Earnings Warrant Your Attention?,2
Edited Transcript of ASH.N earnings conference call or presentation 19-Nov-19 2:00pm GMT,2
